persona,topic,engine,format_id,binding_exists,arc_exists,story_count,band_counts,required_bands_missing,min_depth_satisfied,last_story_update,risk,deficit_codes
corporate_managers,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.772963,GREEN,[]
corporate_managers,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.773086,GREEN,[]
corporate_managers,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.773417,GREEN,[]
corporate_managers,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7737308,GREEN,[]
corporate_managers,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7739336,GREEN,[]
corporate_managers,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7742867,GREEN,[]
corporate_managers,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7745357,GREEN,[]
corporate_managers,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7747123,GREEN,[]
entrepreneurs,anxiety,comparison,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7753725,GREEN,[]
entrepreneurs,anxiety,false_alarm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.775758,GREEN,[]
entrepreneurs,anxiety,grief,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.775949,GREEN,[]
entrepreneurs,anxiety,overwhelm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7761304,GREEN,[]
entrepreneurs,anxiety,shame,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.776342,GREEN,[]
entrepreneurs,anxiety,spiral,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7764766,GREEN,[]
entrepreneurs,anxiety,watcher,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7765985,GREEN,[]
entrepreneurs,boundaries,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7767909,GREEN,[]
entrepreneurs,boundaries,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7769146,GREEN,[]
entrepreneurs,boundaries,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.777028,GREEN,[]
entrepreneurs,burnout,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.777137,GREEN,[]
entrepreneurs,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7772408,GREEN,[]
entrepreneurs,burnout,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7773778,GREEN,[]
entrepreneurs,compassion_fatigue,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7775104,GREEN,[]
entrepreneurs,compassion_fatigue,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.777855,GREEN,[]
entrepreneurs,compassion_fatigue,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7779744,GREEN,[]
entrepreneurs,courage,false_alarm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7781124,GREEN,[]
entrepreneurs,courage,shame,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7782612,GREEN,[]
entrepreneurs,courage,spiral,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7783945,GREEN,[]
entrepreneurs,depression,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.778504,GREEN,[]
entrepreneurs,depression,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7785983,GREEN,[]
entrepreneurs,depression,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.778687,GREEN,[]
entrepreneurs,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7789435,GREEN,[]
entrepreneurs,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7790797,GREEN,[]
entrepreneurs,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7792463,GREEN,[]
entrepreneurs,financial_stress,overwhelm,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7795188,GREEN,[]
entrepreneurs,financial_stress,shame,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7796695,GREEN,[]
entrepreneurs,financial_stress,spiral,F006,True,True,21,"{""2"": 6, ""3"": 10, ""4"": 2, ""1"": 2, ""5"": 1}",[],True,1772593599.7797983,GREEN,[]
entrepreneurs,grief,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7798908,GREEN,[]
entrepreneurs,grief,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.779977,GREEN,[]
entrepreneurs,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7800663,GREEN,[]
entrepreneurs,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.780151,GREEN,[]
entrepreneurs,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7806542,GREEN,[]
entrepreneurs,overthinking,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.780967,GREEN,[]
entrepreneurs,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7811542,GREEN,[]
entrepreneurs,self_worth,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7813013,GREEN,[]
entrepreneurs,self_worth,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7815492,GREEN,[]
entrepreneurs,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7817106,GREEN,[]
entrepreneurs,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7819066,GREEN,[]
entrepreneurs,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7821467,GREEN,[]
entrepreneurs,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7823234,GREEN,[]
entrepreneurs,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.78246,GREEN,[]
entrepreneurs,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7825987,GREEN,[]
entrepreneurs,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7827804,GREEN,[]
entrepreneurs,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7830641,GREEN,[]
first_responders,anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7832677,GREEN,[]
first_responders,anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7835698,GREEN,[]
first_responders,anxiety,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7837884,GREEN,[]
first_responders,anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.783976,GREEN,[]
first_responders,anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.784211,GREEN,[]
first_responders,anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7843435,GREEN,[]
first_responders,anxiety,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7845871,GREEN,[]
first_responders,boundaries,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7846954,GREEN,[]
first_responders,boundaries,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7847953,GREEN,[]
first_responders,boundaries,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7848809,GREEN,[]
first_responders,burnout,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7851138,GREEN,[]
first_responders,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7852252,GREEN,[]
first_responders,burnout,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7853472,GREEN,[]
first_responders,compassion_fatigue,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7857463,GREEN,[]
first_responders,compassion_fatigue,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7862577,GREEN,[]
first_responders,compassion_fatigue,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.786928,GREEN,[]
first_responders,courage,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.787193,GREEN,[]
first_responders,courage,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7875571,GREEN,[]
first_responders,courage,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7880552,GREEN,[]
first_responders,depression,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7885325,GREEN,[]
first_responders,depression,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7886977,GREEN,[]
first_responders,depression,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7888095,GREEN,[]
first_responders,financial_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7889154,GREEN,[]
first_responders,financial_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.789015,GREEN,[]
first_responders,financial_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7891102,GREEN,[]
first_responders,financial_stress,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7893734,GREEN,[]
first_responders,financial_stress,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7898655,GREEN,[]
first_responders,financial_stress,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 5, ""1"": 1, ""5"": 1}",[],True,1772593599.7901888,GREEN,[]
first_responders,grief,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7904902,GREEN,[]
first_responders,grief,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7906234,GREEN,[]
first_responders,imposter_syndrome,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7908514,GREEN,[]
first_responders,imposter_syndrome,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7910328,GREEN,[]
first_responders,overthinking,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7911782,GREEN,[]
first_responders,overthinking,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7915142,GREEN,[]
first_responders,overthinking,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7916443,GREEN,[]
first_responders,self_worth,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7917938,GREEN,[]
first_responders,self_worth,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7919304,GREEN,[]
first_responders,sleep_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.792051,GREEN,[]
first_responders,sleep_anxiety,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7922297,GREEN,[]
first_responders,sleep_anxiety,spiral,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7923415,GREEN,[]
first_responders,social_anxiety,comparison,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.792449,GREEN,[]
first_responders,social_anxiety,false_alarm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.792546,GREEN,[]
first_responders,social_anxiety,shame,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.792643,GREEN,[]
first_responders,somatic_healing,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7929256,GREEN,[]
first_responders,somatic_healing,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""1"": 1, ""3"": 5, ""5"": 1}",[],True,1772593599.7930262,GREEN,[]
gen_alpha_students,anxiety,comparison,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7933614,GREEN,[]
gen_alpha_students,anxiety,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.793619,GREEN,[]
gen_alpha_students,anxiety,grief,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7939007,GREEN,[]
gen_alpha_students,anxiety,overwhelm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7943833,GREEN,[]
gen_alpha_students,anxiety,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7948086,GREEN,[]
gen_alpha_students,anxiety,spiral,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7950718,GREEN,[]
gen_alpha_students,anxiety,watcher,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7954922,GREEN,[]
gen_alpha_students,boundaries,comparison,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7959037,GREEN,[]
gen_alpha_students,boundaries,false_alarm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7963588,GREEN,[]
gen_alpha_students,boundaries,shame,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.796662,GREEN,[]
gen_alpha_students,burnout,grief,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7969902,GREEN,[]
gen_alpha_students,burnout,overwhelm,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7971432,GREEN,[]
gen_alpha_students,burnout,watcher,F006,True,True,12,"{""2"": 2, ""4"": 3, ""3"": 4, ""1"": 2, ""5"": 1}",[],True,1772593599.7973404,GREEN,[]
gen_alpha_students,compassion_fatigue,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7978225,GREEN,[]
gen_alpha_students,compassion_fatigue,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7980604,GREEN,[]
gen_alpha_students,compassion_fatigue,watcher,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7982612,GREEN,[]
gen_alpha_students,courage,false_alarm,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.798477,GREEN,[]
gen_alpha_students,courage,shame,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7986505,GREEN,[]
gen_alpha_students,courage,spiral,F006,True,True,22,"{""2"": 7, ""3"": 10, ""4"": 3, ""1"": 1, ""5"": 1}",[],True,1772593599.7989373,GREEN,[]
gen_alpha_students,depression,grief,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.799272,GREEN,[]
gen_alpha_students,depression,overwhelm,F006,True,True,21,"{""2"": 4, ""3"": 10, ""4"": 3, ""1"": 3, ""5"": 1}",[],True,1772593599.7995524,GREEN,[]
