persona	topic	catalog_engine	engine_binding_status	arc_exists	verdict	book_id
gen_alpha_students	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_alpha_students__imposter_syndrome__false_alarm
gen_alpha_students	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_alpha_students__imposter_syndrome__overwhelm
gen_alpha_students	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_alpha_students__imposter_syndrome__spiral
gen_alpha_students	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_alpha_students__overthinking__false_alarm
gen_alpha_students	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_alpha_students__overthinking__overwhelm
gen_alpha_students	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_alpha_students__overthinking__spiral
gen_x_sandwich	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_x_sandwich__boundaries__false_alarm
gen_x_sandwich	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__boundaries__overwhelm
gen_x_sandwich	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__boundaries__spiral
gen_x_sandwich	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__burnout__false_alarm
gen_x_sandwich	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_x_sandwich__burnout__overwhelm
gen_x_sandwich	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__burnout__spiral
gen_x_sandwich	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__imposter_syndrome__false_alarm
gen_x_sandwich	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__imposter_syndrome__overwhelm
gen_x_sandwich	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__imposter_syndrome__spiral
gen_x_sandwich	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_x_sandwich__overthinking__false_alarm
gen_x_sandwich	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_x_sandwich__overthinking__overwhelm
gen_x_sandwich	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_x_sandwich__overthinking__spiral
gen_z_professionals	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_professionals__boundaries__false_alarm
gen_z_professionals	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__boundaries__overwhelm
gen_z_professionals	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__boundaries__spiral
gen_z_professionals	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__burnout__false_alarm
gen_z_professionals	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_professionals__burnout__overwhelm
gen_z_professionals	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__burnout__spiral
gen_z_professionals	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__imposter_syndrome__false_alarm
gen_z_professionals	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__imposter_syndrome__overwhelm
gen_z_professionals	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__imposter_syndrome__spiral
gen_z_professionals	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_professionals__overthinking__false_alarm
gen_z_professionals	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_professionals__overthinking__overwhelm
gen_z_professionals	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_professionals__overthinking__spiral
gen_z_student	boundaries	false_alarm	allowed	no_arc	MISSING_ARC_ENGINE_LEGAL	cognitive_clarity__kenjin__gen_z_student__boundaries__false_alarm
gen_z_student	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__boundaries__overwhelm
gen_z_student	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__boundaries__spiral
gen_z_student	burnout	false_alarm	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__burnout__false_alarm
gen_z_student	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_student__burnout__overwhelm
gen_z_student	burnout	spiral	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__burnout__spiral
gen_z_student	imposter_syndrome	false_alarm	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__imposter_syndrome__false_alarm
gen_z_student	imposter_syndrome	overwhelm	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__imposter_syndrome__overwhelm
gen_z_student	imposter_syndrome	spiral	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__imposter_syndrome__spiral
gen_z_student	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_student__overthinking__false_alarm
gen_z_student	overthinking	overwhelm	FORBIDDEN	arc	BUILDS_BUT_ENGINE_ILLEGAL	cognitive_clarity__kenjin__gen_z_student__overthinking__overwhelm
gen_z_student	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__gen_z_student__overthinking__spiral
healthcare_rns	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__healthcare_rns__boundaries__false_alarm
healthcare_rns	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__boundaries__overwhelm
healthcare_rns	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__boundaries__spiral
healthcare_rns	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__burnout__false_alarm
healthcare_rns	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__healthcare_rns__burnout__overwhelm
healthcare_rns	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__burnout__spiral
healthcare_rns	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__imposter_syndrome__false_alarm
healthcare_rns	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__imposter_syndrome__overwhelm
healthcare_rns	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__imposter_syndrome__spiral
healthcare_rns	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__healthcare_rns__overthinking__false_alarm
healthcare_rns	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__healthcare_rns__overthinking__overwhelm
healthcare_rns	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__healthcare_rns__overthinking__spiral
millennial_women_professionals	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__millennial_women_professionals__boundaries__false_alarm
millennial_women_professionals	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__boundaries__overwhelm
millennial_women_professionals	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__boundaries__spiral
millennial_women_professionals	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__burnout__false_alarm
millennial_women_professionals	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__millennial_women_professionals__burnout__overwhelm
millennial_women_professionals	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__burnout__spiral
millennial_women_professionals	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__imposter_syndrome__false_alarm
millennial_women_professionals	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__imposter_syndrome__overwhelm
millennial_women_professionals	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__imposter_syndrome__spiral
millennial_women_professionals	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__millennial_women_professionals__overthinking__false_alarm
millennial_women_professionals	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__millennial_women_professionals__overthinking__overwhelm
millennial_women_professionals	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__millennial_women_professionals__overthinking__spiral
tech_finance_burnout	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__tech_finance_burnout__boundaries__false_alarm
tech_finance_burnout	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__boundaries__overwhelm
tech_finance_burnout	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__boundaries__spiral
tech_finance_burnout	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__burnout__false_alarm
tech_finance_burnout	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__tech_finance_burnout__burnout__overwhelm
tech_finance_burnout	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__burnout__spiral
tech_finance_burnout	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__imposter_syndrome__false_alarm
tech_finance_burnout	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__imposter_syndrome__overwhelm
tech_finance_burnout	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__imposter_syndrome__spiral
tech_finance_burnout	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__tech_finance_burnout__overthinking__false_alarm
tech_finance_burnout	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__tech_finance_burnout__overthinking__overwhelm
tech_finance_burnout	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__tech_finance_burnout__overthinking__spiral
working_parents	boundaries	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__working_parents__boundaries__false_alarm
working_parents	boundaries	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__boundaries__overwhelm
working_parents	boundaries	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__boundaries__spiral
working_parents	burnout	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__burnout__false_alarm
working_parents	burnout	overwhelm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__working_parents__burnout__overwhelm
working_parents	burnout	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__burnout__spiral
working_parents	imposter_syndrome	false_alarm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__imposter_syndrome__false_alarm
working_parents	imposter_syndrome	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__imposter_syndrome__overwhelm
working_parents	imposter_syndrome	spiral	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__imposter_syndrome__spiral
working_parents	overthinking	false_alarm	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__working_parents__overthinking__false_alarm
working_parents	overthinking	overwhelm	FORBIDDEN	no_arc	MISSING_ARC_ENGINE_ILLEGAL	cognitive_clarity__kenjin__working_parents__overthinking__overwhelm
working_parents	overthinking	spiral	allowed	arc	BUILDABLE_LEGAL	cognitive_clarity__kenjin__working_parents__overthinking__spiral
