chapter,section,section_name,style,scene_socket,text
10,08,truth_about_progress,somatic,,Progress: act → slip → act → act → slip → act.
10,09,how_to_recover_from_a_slip,direct,,"Recovery: acknowledge, don't punish, act again."
10,09,how_to_recover_from_a_slip,peer,,"Recovery: acknowledge, don't punish, act again."
10,09,how_to_recover_from_a_slip,gentle,,"Recovery: acknowledge, don't punish, act again."
10,09,how_to_recover_from_a_slip,coach,,"Recovery: acknowledge, don't punish, act again. Execute."
10,09,how_to_recover_from_a_slip,somatic,,"Recovery: acknowledge, don't punish, act again."
10,10,the_pattern_of_slipping,direct,,The pattern: stress → old groove → freeze. Then: notice → recover.
10,10,the_pattern_of_slipping,peer,,The pattern: stress → old groove → freeze. Then: notice → recover.
10,10,the_pattern_of_slipping,gentle,,The pattern: stress → old groove → freeze. Then: notice → recover.
10,10,the_pattern_of_slipping,coach,,The pattern: stress → old groove → freeze. Execute. Then: notice → recover. Execute.
10,10,the_pattern_of_slipping,somatic,,The pattern: stress → old groove → freeze. Then: notice → recover.
10,11,what_gets_easier_over_time,direct,,"Gets easier: slipping less, recovering faster."
10,11,what_gets_easier_over_time,peer,,"Gets easier: slipping less, recovering faster."
10,11,what_gets_easier_over_time,gentle,,"Gets easier: slipping less, recovering faster."
10,11,what_gets_easier_over_time,coach,,"Gets easier: slipping less, recovering faster. Execute."
10,11,what_gets_easier_over_time,somatic,,"Gets easier: slipping less, recovering faster."
10,12,the_thing_you_need_to_hear,direct,,What you need to hear: one slip ≠ back to square one.
10,12,the_thing_you_need_to_hear,peer,,What you need to hear: one slip ≠ back to square one.
10,12,the_thing_you_need_to_hear,gentle,,What you need to hear: one slip ≠ back to square one.
10,12,the_thing_you_need_to_hear,coach,,What you need to hear: one slip ≠ back to square one. Execute.
10,12,the_thing_you_need_to_hear,somatic,,What your body need to hear: one slip ≠ back to square one.
10,13,what_to_remember_when_you_slip,direct,,Remember: the pattern is still there. You built it.
10,13,what_to_remember_when_you_slip,peer,,Remember: the pattern is still there—built it.
10,13,what_to_remember_when_you_slip,gentle,,Remember: the pattern is still there. You built it.
10,13,what_to_remember_when_you_slip,coach,,Remember: the pattern is still there. Execute. You built it. Execute.
10,13,what_to_remember_when_you_slip,somatic,,Remember: the pattern is still there. Your body built it.
10,14,the_question_to_ask,direct,,The question: what will I do next? Not: why did I fail?
10,14,the_question_to_ask,peer,,The question: what will I do next? Not: why did I fail?
10,14,the_question_to_ask,gentle,,The question: what will I do next? Not: why did I fail?
10,14,the_question_to_ask,coach,,The question: what will I do next? Not: why did I fail? Execute.
10,14,the_question_to_ask,somatic,,The question: what will I do next? Not: why did I fail?
10,15,moving_forward,direct,,"Forward: notice the slip, do the next thing, trust the pattern."
10,15,moving_forward,peer,,"Forward: notice the slip, do the next thing, trust the pattern."
10,15,moving_forward,gentle,,"Forward: notice the slip, do the next thing, trust the pattern."
10,15,moving_forward,coach,,"Forward: notice the slip, do the next thing, trust the pattern. Execute."
10,15,moving_forward,somatic,,"Forward: notice the slip, do the next thing, trust the pattern."
10,16,whats_next_bridge,direct,,Next: who you're becoming through all of this.
10,16,whats_next_bridge,peer,,Next: who you're becoming through all of this.
10,16,whats_next_bridge,gentle,,Next: who you're becoming through all of this.
10,16,whats_next_bridge,coach,,Next: who you're becoming through all of this. Execute.
10,16,whats_next_bridge,somatic,,Next: who your body're becoming through all of this.
